#timestamp package-00 dram0 
17786.100103734 4415455 831616 
17786.200112978 4380543 821625 
17786.300103845 4393910 832948 
17786.400111418 4415516 831815 
17786.500104039 4358693 820845 
17786.600110025 4439136 828816 
17786.700110398 4378956 830408 
17786.800104768 4379261 824272 
17786.900104850 4401662 831769 
17787.000111255 4411976 831463 
17787.100105180 4358448 824303 
17787.200113970 4413197 833728 
17787.300103008 4405567 834492 
17787.400112444 4382069 825741 
17787.500109086 4427845 832534 
17787.600114605 4382435 824778 
17787.700109368 4409473 832977 
17787.800103821 4398061 832994 
17787.900105132 4304920 822635 
17788.000111639 4409596 829918 
17788.100110281 4421863 829963 
17788.200101582 4428334 830056 
17788.300102196 4394642 823446 
17788.400109510 4413929 829903 
17788.500110567 4464893 831249 
17788.600109718 4366200 824302 
17788.700112255 4420582 831326 
17788.800103354 4409779 835778 
17788.900104139 4377613 823155 
17789.000109618 4391285 831111 
17789.100114229 4418507 831571 
17789.200111181 4294850 824211 
17789.300113326 4416187 829948 
17789.400108792 4358815 830913 
17789.500111399 4335133 818550 
17789.600112621 4387745 828785 
17789.700114552 4374378 819897 
17789.800100557 4390248 831555 
17789.900110452 4454578 831830 
17790.000108178 4386281 824930 
17790.100121393 4445972 830760 
17790.200109909 4426258 830514 
17790.300103702 4382496 824716 
17790.400112075 4419118 832488 
17790.500108347 4443164 835365 
17790.600109476 4424489 825236 
17790.700113635 4459827 829842 
17790.800110532 4372120 832993 
17790.900104737 4381398 826139 
17791.000105114 4380176 829336 
17791.100111529 4428273 831800 
17791.200104174 4356922 823308 
17791.300104853 4430165 829490 
17791.400104974 4345936 820646 
17791.500104864 4423939 834385 
17791.600102643 4395435 830653 
17791.700108413 4427845 830835 
17791.800108956 4389699 825833 
17791.900112393 4405628 831938 
17792.000106939 4409535 831080 
17792.100104773 4376392 822834 
17792.200109185 4444447 830331 
17792.300104692 4394398 823248 
17792.400103134 4417408 830851 
17792.500102294 4397450 832197 
17792.600114438 4377735 823890 
17792.700109083 4427174 834508 
17792.800103318 4420521 829214 
17792.900102718 4339161 823262 
17793.000102561 4406605 831907 
17793.100100621 4368519 829566 
17793.200104126 4374867 823661 
17793.300112163 4313038 832304 
17793.400103196 4335438 832626 
17793.500115152 4330555 819392 
17793.600109710 4419117 829703 
17793.700110080 4350453 831969 
17793.800105078 4385731 823032 
17793.900105430 4317860 833040 
17794.000110613 4429127 829458 
17794.100108855 4366078 822483 
17794.200104791 4419666 831600 
17794.300112849 4396473 831479 
17794.400103712 4378468 821136 
17794.500112270 4388600 834049 
17794.600113653 4382496 820416 
17794.700113589 4410389 833636 
17794.800104059 4424610 832855 
17794.900109768 4379078 831005 
17795.000116534 4321644 825679 
17795.100111951 4317067 830377 
